,id,text,datetime,authors,year_of_creation
768,105385,"ручьи лучи скворцы опять же
всё намекает на весну
и даже пень расцвел в который
вас ну
",2022-05-22 12:00:00,Нестер Пим,2021
769,105384,"ной безо всяких проволочек
разбитый бурями ковчег
мог починить посредством прово
лочек
",2022-05-22 07:00:00,Ольга Ступина,Unknown
770,105383,"вы утверждаете что слово
началом было всех начал
но ведь до этого же кто то
молчал
",2022-05-21 17:00:00,тодибо,Unknown
771,105382,"да винчи спьяну был начерчен
чертеж гигантских шестерён
и с отвращением наутро
стерён
",2022-05-21 12:00:00,Нестер Пим,2021
772,105381,"— на петербургскую погоду
пожаловаться не могу
— но всё же будете, не так ли?
— угу
",2022-05-21 07:00:01,H_N,Unknown
773,105380,"медведь назвал свинью паскудой
оглоблей отходил осла
а кролика лишь узость входа
спасла
",2022-05-20 17:00:00,тры,Unknown
774,105377,"за шторой ленину случалось
найти чужие галифе
и иногда в них был дзержинский
эф э
",2022-05-20 12:00:01,Нестер Пим,2021
775,105376,"кофейной гущи не прислали
сегодня в метеобюро
и метеобюро достало
таро
",2022-05-20 07:00:01,аку-аку,Unknown
776,105366,"для тех кто старости боится
скажу у жизни много схем
в которых старость достаётся
не всем
",2022-05-19 17:00:00,Митрий,Unknown
777,105365,"я стал усат и бородат стал
преодолевши пубертат
в который был носат коленчат
и ртат
",2022-05-19 12:00:00,Нестер Пим,2021
778,105364,"чего дрожишь спросила зая
май на дворе а не январь
а я не знаю как признаться
что тварь
",2022-05-19 07:00:00,кум,Unknown
779,105363,"хотел спросить зачем вам нужен
такой огромный спа-салон
а из салона мне навстречу
спа-слон
",2022-05-18 17:00:00,H_N,Unknown
780,105362,"у нас в гуманитарном классе
свирёпствовал педикулёз
потом сам по себе кудато
улёз
",2022-05-18 12:00:00,Нестер Пим,2021
781,105361,"от нас в лесу некрасов скрылся
но мы достали топоры
и стали ждать студёной зимней
поры
",2022-05-18 07:00:00,тодибо,Unknown
782,105360,"оксана валенок бросает
случайному прохожему
не погадать а прямо в рожу
ему
",2022-05-17 17:00:00,Бартос,Unknown
783,105359,"вчера поймал сома размером
с главбуха банка уралсиб
хоть не кубань кредит а то ус
ралси б
",2022-05-17 12:00:00,Нестер Пим,2021
784,105358,"лежит аркадий раскудрявый
в осеннем парке под сосной
и что печальнее ещё и
резной
",2022-05-17 07:00:00,H_N,Unknown
785,105356,"ну ладно б просто сыпал крошки
на новенькие жигули
так он ещё и гули гули
гули
",2022-05-16 17:00:00,zrbvjd,Unknown
786,105355,"мне вместо блинницы прислали
наряд из кожи кляп и кнут
поперся сдуру думал деньги
вернут
",2022-05-16 12:00:01,Нестер Пим,2021
787,105354,"живу нормально слава богу
финансово почти окреп
машину скоро поменяю
на хлеб
",2022-05-16 07:00:02,masia,Unknown
788,105341,"больной что так бесцеремонно
врача похлопал по плечу
похоже только показался
врачу
",2022-05-15 17:00:00,тры,Unknown
789,105339,"главнокомандующей жанне
оруженосец подал щит
а жанна говорит меня он
толщит
",2022-05-15 12:00:00,Нестер Пим,2021
790,105338,"мы все отстаиваем буквы
без них вся жизнь сплошной отстой
и если ты не равнодушен
отстой й
",2022-05-15 07:00:00,FeelGood,Unknown
791,105337,"отважный страус не боится
что приближается гроза
берёт и просто зарывает
глаза
",2022-05-14 17:00:00,"elvira, тры",Unknown
792,105336,"на ксю попали брызги грязи
изпод колес убертакси
наглядно выявив масштабы
рта кси
",2022-05-14 12:00:00,Нестер Пим,2021
793,105335,"чтоб афанасий оклемался
мы подключили пару клемм
но всё никак не начинался
оклем
",2022-05-14 07:00:00,H_N,Unknown
794,105334,"с утра страдает несвареньем
печальный робин барабек
и вся деревня совершает
камбэк
",2022-05-13 17:00:00,zrbvjd,Unknown
795,105333,"в глазке маячит анатолий
в глазах которого печаль
и непреклонная решимость
пить чай
",2022-05-13 12:00:00,Нестер Пим,2021
796,105331,"под утро как то из селенья
пришла некрасова жена
слегка потоптана и обо
жжена
",2022-05-13 07:00:00,Ольга Ступина,Unknown
797,105330,"стояли двое маяковских
с валторной вместо головы
а вы ноктюрн сыграть могли бы
а вы
",2022-05-12 17:00:00,H_N,Unknown
798,105329,"взял копьецо пошел в госдуму
ну думаю вам всем капец
а на двери бумажка вход без
копьец
",2022-05-12 12:00:01,Нестер Пим,2021
799,105328,"на кладбище хохочут готы
рассказывая крипоту
но я уже приподнимаю
плиту
",2022-05-12 07:00:02,H_N,Unknown
800,105314,"скажите кролик откровенно
зачем у вас ружьё в руке
и почему вы в виннипухо
вике
",2022-05-11 17:00:00,Ольга Ступина,Unknown
801,105312,"я онемел когда увидел
тебя слезающую с лэп
а выпив за твое здоровье
ослеп
",2022-05-11 12:00:00,Нестер Пим,2021
802,105311,"тропа народу неизвестна
и люди ходят невпопад
а я давно нерукотворен
вкопат
",2022-05-11 07:00:01,masia,Unknown
803,105307,"не выкинешь из песни слова
решил наш дружный коллектив
и тут же выкинул из песни
мотив
",2022-05-10 17:00:00,кум,Unknown
804,105305,"приспособления нет лучше
для бега и трейлраннинга
чем незатейливая с виду
нога
",2022-05-10 12:00:01,Нестер Пим,2020
805,105304,"писатель по бежит купаться
ныряет в речку лимпопо
а там воды сегодня ровно
по по
",2022-05-10 07:00:02,Ольга Ступина,Unknown
806,105299,"хотелось жизнью наслаждаться
гулять на все и пить до дна
но у матроскина осталась
одна
",2022-05-09 17:00:00,тодибо,Unknown
807,105298,"за сорок лет я попривыкла
что если муж то идиот
а что нормальные бывают
поот
",2022-05-09 12:00:00,Нестер Пим,2020
808,105297,"зухра повесила на стену
картину раннего дали
а он ей в личку написал у
дали
",2022-05-09 07:00:00,Ольга Ступина,Unknown
809,105296,"суворов хоть и крепкий духом
но всё же малость пересрал
когда за альпами увидел
урал
",2022-05-08 17:00:00,Bartos,Unknown
810,105295,"в ликероводочную реку
впадал янтарный ручеек
я думал скотч а это сука
чаёк
",2022-05-08 12:00:00,Нестер Пим,2020
811,105294,"поверьте мне сказал аркадий
несложно нарезать круги
когда одна нога короче
других
",2022-05-08 07:00:00,"Bartos, Пан",Unknown
812,105283,"шарапов сев за пианино
исполнил песню группы сплин
и стал хедлайнером столичных
малин
",2022-05-07 17:00:00,Niloff,Unknown
813,105282,"на месяц запретили детям
мат кокаколу и ватсап
и думаем не довыебы
ваться б
",2022-05-07 12:00:00,Нестер Пим,2020
814,105279,"неконтролируемо множась
из окон валится чакчак
необходимо уничтожить
очаг
",2022-05-07 07:00:00,H_N,Unknown
815,105278,"известный сомелье аркадий
когда то молод был и нищ
и начинал с отцовской карты
винищ
",2022-05-06 17:00:00,Bartos,Unknown
816,105277,"куда ж ты пятачок стреляешь
тарам парам парам тарам
скажи спасибо что свинина
харам
",2022-05-06 12:00:00,Нестер Пим,2020
817,105276,"глядите оля как на поле
воруют общую фасоль
пора вмешаться в это дело
фас оль
",2022-05-06 07:00:01,FeelGood,Unknown
818,105263,"я за букетом для оксаны 
гнал в поле не жалея спиц 
а николай пешком припёрся 
и спит с 
",2022-05-05 17:00:00,Bartos,Unknown
819,105262,"мы побелили севастополь 
а на рассвете он возьми 
и окажись весь разрисован 
бэнксьми
",2022-05-05 12:00:00,Нестер Пим,2020
820,105261,"тут брат двоюродный звонил мне 
из греции на выходных 
и рассказал что видел трою 
родных 
",2022-05-05 07:00:00,тры,Unknown
821,105260,"ты взрослый мальчик клей мальвину 
и карло сунул пять рублей 
давно походу цен не видел 
на клей 
",2022-05-04 17:00:00,Niloff,Unknown
822,105259,"клиентка чтоб ее приперлась 
в наш парикмахерский салон 
а парикмахер не приперся 
чтоб он
",2022-05-04 12:00:00,Нестер Пим,2020
823,105258,"он окружающих стабильно 
учил как жить как спать как есть 
ну а чего они такие 
как есть 
",2022-05-04 07:00:00,Мел,Unknown
824,105257,"мы ж говорили чингачгуку 
что пленных больше не берём 
ну раз уж взял пущай натрёт им 
бирём 
",2022-05-03 17:00:00,Муля,Unknown
825,105256,"вот доктор онемели ноги 
как только стало холодать 
а так удобно было ими 
болтать
",2022-05-03 12:00:00,Нестер Пим,2020
826,105255,"а между нами напряженье 
порядка тридцати ампер* 
*ампер вапщета сила тока 
(прим. пер.) 
",2022-05-03 07:00:00,H_N,Unknown
827,105254,"заходит родион с винишком 
и бодро машет топором 
за што успела крикнуть бабка 
пором? 
",2022-05-02 17:00:00,Муля,Unknown
828,105253,"вот вы казалось бы бейонсе 
а замуж вышли за джей зи 
что ж посоветовать вам в этой 
связи
",2022-05-02 12:00:00,Нестер Пим,2020
829,105252,"по бюргермагдебюрнерштрассе 
шагаю с самого утра 
и лишь к обеду добираюсь 
до штра 
",2022-05-02 07:00:01,андро,Unknown
830,105239,"разгоряченный маяковский 
вдруг обратился к лиле брик 
подай-ка с книжной полки канта 
лубрик 
",2022-05-01 17:00:00,горобец,Unknown
831,105238,"главбуха взяли с потрохами 
сотрудники обэхаэс 
прикинь они бы удивились 
взяв без
",2022-05-01 12:00:00,Нестер Пим,2020
832,105237,"попробуйте попить настырник 
мне прямо очень помогло 
и доктор тычет тычет склянкой 
в ебло 
",2022-05-01 07:00:01,H_N,Unknown
833,105236,"я б рассказал тебе конечно 
про рожь и поле при луне 
но ведь ганеша ты а не ша 
гане 
",2022-04-30 17:00:00,ленкорист,Unknown
834,105232,"ты заискрил из пальцев током 
и чуть малину нам не сжог 
сдается нам мил человек ты 
ситшок
",2022-04-30 12:00:01,Нестер Пим,2020
835,105231,"наверно скоро будет вечер 
уже пора наверно мне 
сказал олег и незаметно 
стемнел 
",2022-04-30 07:00:02,Bartos,Unknown
836,105226,"пустому залу поклонившись 
сложив в футляр смычок и альт 
под утро сторож закрывает 
гештальт 
",2022-04-29 17:00:00,valnaya,Unknown
837,105225,"гусарам свойственны и пьянство 
и мотовство и сватовство 
но в то же время боевое 
тов-ство
",2022-04-29 12:00:00,Нестер Пим,2020
838,105224,"мы на шоссе спросили сашу 
где тут заправка и мотель 
а саша молча ткнула пальцем 
в метель 
",2022-04-29 07:00:02,Муля,Unknown
839,105220,"спустился с неба змей горыныч 
и показал селянкам жуть 
а эти дуры пальцем тычуть 
и ржуть 
",2022-04-28 17:00:00,тодибо,Unknown
840,105219,"про руфь мне говорят плохое 
а я люблю упорно руфь 
ф такою филою фто фкоро 
уфруфь
",2022-04-28 12:00:00,Нестер Пим,2020
841,105218,"поговорим об энтропии 
вот бюст поэта вот сугроб 
а от него в народ к примеру 
N троп 
",2022-04-28 07:00:01,H_N,Unknown
842,105214,"я снять вас в гамлете хотел бы 
давно такой типаж искал 
глаза пустые и прекрасный 
оскал 
",2022-04-27 17:00:00,ОК,Unknown
843,105213,"у них по жизни не сложилось 
она на вид была как цой 
а он был с этакой славяно 
фильцой
",2022-04-27 12:00:01,Нестер Пим,2020
844,105212,"подходит сашенька к барьеру 
пиная прелую листву 
а за барьером с револьвером 
иствуд 
",2022-04-27 07:00:02,FeelGood,Unknown
845,105208,"а что вы можете руками 
у нас на стройке столько дел 
и я немного поразмявшись 
воздел 
",2022-04-26 17:00:00,очень грустное пальто,Unknown
846,105207,"у ани отвалилось ухо 
а из провинции ухань 
ей пишут есmb шир0kuй вbl6ор 
ух аHb
",2022-04-26 12:00:00,Нестер Пим,2020
847,105206,"не ту метлу яга купила 
и скорость выбрала не ту 
да и по звуку город понял 
не ту 
",2022-04-26 07:00:01,Гут,Unknown
848,105204,"все путешественники мира 
уверены земля кругла 
и мимо нашего проходят 
угла 
",2022-04-25 17:00:00,тодибо,Unknown
849,105200,"пруды с ершами и угодья 
ломящиеся от тетерь 
всё это ктонить объяснит мне 
где терь
",2022-04-25 12:00:00,Нестер Пим,2020
850,105199,"я вытирал с улыбкой слёзы 
своим отбойным молотком 
а ты мне с пристани махала 
катком 
",2022-04-25 07:00:01,Bartos,Unknown
851,105194,"летя с гусями в край лапландский 
не мог себе представить нильс 
что там потребуются полис 
и снилс 
",2022-04-24 17:00:00,НиРо,Unknown
852,105193,"я по субботам в клуб на танцы 
всегда иду мимо сельпа 
и в результате забываю 
все па
",2022-04-24 12:00:01,Нестер Пим,2020
853,105192,"в меня бросаются словами 
гуд дэй бонжур коничива 
а я сижу и подбираю 
слова 
",2022-04-24 07:00:01,Мел,Unknown
854,105187,"какой густой туман воскликнул 
аркадий выйдя на крыльцо 
слегка туманом исцарапав 
лицо 
",2022-04-23 17:00:00,икигаев,Unknown
855,105183,"у славянина и славянки 
от брака родился пигмей 
а всё изза биодобавок 
и гмей
",2022-04-23 12:00:00,Нестер Пим,2020
856,105182,"ого консервы из парижа 
такие просто так не съешь 
у них наверно в каждой банке 
консьерж 
",2022-04-23 07:00:01,masia,Unknown
857,105178,"драгуны с конскими хвостами 
карабинеры с каркадэ 
а паче прочих всех уланы 
с удэ 
",2022-04-22 17:00:00,как_кто,Unknown
858,105177,"спасая нас от пандемии 
нам прописали голубцы 
причем анально и причем не 
опци
",2022-04-22 12:00:01,Нестер Пим,2020
859,105175,"в осеннем парке на скамейках 
фигуры неподвижных пар 
но пригляделся всё нормально 
есть пар 
",2022-04-22 07:00:01,кум,Unknown
860,105170,"у нас нет нужного колибря 
и вам товарищ часовой 
придётся как то отбиваться 
совой 
",2022-04-21 17:00:00,"Муля, тодибо",Unknown
861,105169,"не затруднит ли вас коллега 
часок побыть моим ио 
мне надо срочно похмелиться 
и о
",2022-04-21 12:00:00,Нестер Пим,2020
862,105168,"на полустанке под моршанском 
два гуманоида сошли 
не дожидаясь остановки 
земли 
",2022-04-21 07:00:01,Niloff,Unknown
863,105167,"седая рожа винни пуха 
просунулась в мою нору 
а я не кролик и от страха 
ору 
",2022-04-20 17:00:00,Пиль,Unknown
864,105163,"узнав артиста куравлева 
и не поверивши глазам 
вий поднял бровь конечно тоже 
не сам
",2022-04-20 12:00:01,Нестер Пим,2020
865,105161,"я протянул к тебе любовно 
свои четыре щупальца 
а у тебя ко мне всего лишь 
пыльца 
",2022-04-20 07:00:01,H_N,Unknown
866,105157,"в овечье стадо вдруг вломился 
весёлый розовый бизон 
спугнув последнюю надежду 
на сон 
",2022-04-19 17:00:00,мюс,Unknown
867,105156,"шпион украл чертеж камаза 
осуществляя шпионаж 
на автовазе возмутились 
а наш
",2022-04-19 12:00:00,Нестер Пим,2018
868,105155,"с тобой прикольно но при этом 
твой смех как крики ишака 
и это непереносимо 
пока 
",2022-04-19 07:00:01,djfedos,Unknown
869,105148,"за николаем цискаридзе 
идут балетные войска 
и как обычно наступают 
с носка 
",2022-04-18 17:49:44,Ольга Ступина,Unknown
870,105147,"какой мне только пассажиры 
ни предъявляли проездной 
но чтоб зеленый раскудрявый 
резной
",2022-04-18 12:00:01,Нестер Пим,2020
871,105146,"с одной бы стороны неплохо 
назвать ребёночка лукой 
осталось лишь определиться 
с какой 
",2022-04-18 07:00:01,тодибо,Unknown
872,105141,"зайдёт бывало ломоносов 
в метро с котомкой и мешком 
возьмёт жетон и до конечной 
пешком 
",2022-04-17 17:00:00,elvira,Unknown
873,105140,"мой друг во первых был беспечен 
а во вторых он был ездок 
по сумме каковых достоинств 
и сдох
",2022-04-17 12:00:00,Нестер Пим,2019
874,105139,"учитель даже прослезился 
в век технологий и мобил 
услышав с задней парты ранил 
убил 
",2022-04-17 07:00:00,Муля,Unknown
875,105137,"намедни вечером царица 
преподнесла презент царю 
родив такое что хуйвыго 
ворю 
",2022-04-16 17:00:00,FeelGood,Unknown
876,105136,"я вымученно улыбнулась 
а леонардо мне сказал 
с такой улыбкой даже хуже 
вмучь взад
",2022-04-16 12:00:01,Нестер Пим,2019
877,105135,"мы все старались улыбаться 
и быть приличными людьми 
но тут вбежали пассажиры 
с детьми 
",2022-04-16 07:00:01,НиРо,Unknown
878,105131,"мать наших будущих детишек 
мне не перестаёт внимать 
а перестанет превратится 
в немать 
",2022-04-15 17:00:00,тры,Unknown
879,105126,"давай поселимся в землянке 
ведь в ней чудные снятся сны 
мне слишком эти марсианки 
тесны 
",2022-04-15 12:00:00,ДПС,Unknown
880,105123,"желеобразны марсиане 
и вместо ног одна рука 
но всё же кто то дал олегу 
пинка 
",2022-04-15 07:00:01,masia,Unknown
881,105119,"четырёхмерное пространство 
представить очень тяжело 
а я до пенсии в нём как то 
жило 
",2022-04-14 17:00:00,"Niloff, как_кто",Unknown
882,105117,"однажды лебедь рак и щука 
корова суслик и свинья 
лось черепаха так о чем э 
то я 
",2022-04-14 12:00:00,иХти,Unknown
883,105116,"в колобколёте нынче праздник 
преодолён один парсек 
всем колобкам собраться в главный 
сусек 
",2022-04-14 07:00:01,умба,Unknown
884,105112,"меня крейпфруты окружают 
и кофорят что я крейпфрут 
но по клазам конечно фидно 
что фрут 
",2022-04-13 17:00:00,Муля,Unknown
885,105111,"я подмигнул вам в прошлый вторник 
прошу запомнить этот миг 
возможно это мой последний 
подмиг 
",2022-04-13 12:00:00,H_N,Unknown
886,105108,"учёные определили 
что анатолий вассерман 
на сто процентов состоит из 
карман 
",2022-04-13 07:00:01,горобец,Unknown
887,105107,"я вечно голову теряю 
в анатомическом кружке 
пришей мне мамочка резинку 
к башке 
",2022-04-12 17:00:00,masia,Unknown
888,105102,"позвал на ужин ираиду 
мол ждёт её вино еда 
и нет сказать боится ира 
ида 
",2022-04-12 12:00:01,boroda,Unknown
889,105100,"а вы случайно не из этих 
подсев на лавочку к илье 
спросили тихо люди в чёрном 
белье 
",2022-04-12 07:00:01,Ольга Ступина,Unknown
890,105095,"меня достали юбилеи 
устал свои считать года 
и свечи путаю какие 
куда 
",2022-04-11 17:00:01,румянцев,Unknown
891,105094,"я думал снимок ваш селфишный 
а тут написано гуашь 
вы так реалистично вышли 
фу аж 
",2022-04-11 12:00:01,арчи бальчи,Unknown
892,105092,"забрав всю кассу буратино 
с деньгами смылся в голливуд 
скажите как его ребята 
зовут 
",2022-04-11 07:00:01,masia,Unknown
893,105062,"палач внезапно застеснялся
и спрятал голову в песок
но предварительно конечно
отсёк
",2022-02-24 12:01:32,Муля,Unknown
894,105051,"камю в таблетках раскупили
однако вот эмиль золя
есть в виде капель и аэро
золя
",2022-02-23 15:48:06,djfedos,Unknown
895,105044,"я распахнул свой плащ широкий
и вдруг включились фонари
ну что уставилась как дура
ори
",2022-02-21 07:13:12,"Ольга Ступина, polya",Unknown
896,105029,"всё дело в узкой двери рая
отнюдь не в вашей полноте
ну не расстраивайтесь ну пол
ноте
",2022-02-17 08:05:17,H_N,Unknown
897,105021,"наш гитарист сегодня вялый
как замороженный сибас
играет до когда играет
си бас
",2022-02-16 08:08:31,djfedos,Unknown
898,105014,"когда не приспособлен к жизни
залезь на яблоню и ешь
кору листву и плюй прохожим
на плешь
",2022-02-15 07:47:18,Идиот,Unknown
899,105012,"хотя я к бабкам равнодушен
но раз подсел к ним на часок
и не заметил как ввязался
в носок
",2022-02-14 08:04:01,Муля,Unknown
900,105009,"хорош мне хватит супостаты
боярин говорит с кола
а как проверить если скрыта
шкала
",2022-02-11 10:04:52,"пошлый аку-аку, тодибо",Unknown
901,105000,"паришь свободой окрылённый
теряя над собой контроль
мы все такие в восемнадцать
ноль ноль
",2022-02-10 08:54:05,икигаев,Unknown
902,104990,"мы в новый дивный мир входили
и получали номерки
свои оставив в гардеробе
мирки
",2022-02-08 08:16:12,Муля,Unknown
903,104983,"на предварительные ласки
шмелёв истратил весь свой пыл
а роза францевна желала
опыл
",2022-02-07 08:16:36,тодибо,Unknown
904,104971,"олег смотрел как в ресторане
она кладёт оливку в рот
и понимал что скоро выйдет
за мрот
",2022-02-04 06:37:15,Ольга Ступина,Unknown
905,104966,"любой дурак похорошеет
и даже я похорошел
когда однажды не вернулся
с сейшел
",2022-02-03 08:24:46,masia,Unknown
906,104959,"олег руководил отделом
продаж компании мишлен
и жил с оксаной хоть и был вы
мышлен
",2022-02-02 07:10:06,Ольга Ступина,Unknown
907,104948,"в багрец и золото одеты
танцуем мы и наконец
ты так согрелась что снимаешь
багрец
",2022-02-01 06:58:50,Chrinstinct,Unknown
908,104942,"сегодня родила царица
в ночь не то сына не то дочь
но если вам три дня не бриться
точь в точь
",2022-01-31 18:01:36,тодибо,Unknown
909,104936,"он изъяснялся по-французски
и в летний сад гулять водил
довольно странные тут курсы
водил
",2022-01-31 07:08:03,H_N,Unknown
910,104914,"зато читал адама смита
гюго проспера мериме
хорошая библиотека
в тюрьме
",2022-01-29 07:56:49,Муля,Unknown
911,104901,"— а как у вас с произношеньем?
— дя кяк-тё тяк, — сказал артём
— а чем вы это объясните?
— а ртём
",2022-01-28 10:42:20,H_N,Unknown
912,104888,"ложусь в кровать а рядом ёжик
без ножек и с одной иглой
я вырасту и буду сильный
и злой
",2022-01-27 07:11:45,Пиль,Unknown
913,104871,"всево измазали зелёнкой
и попу тыкали иглой
ещё и называли это
иглой
",2022-01-26 07:25:04,журкова,Unknown
914,104854,"да кто ж в кустах сопит и стонет
алиса смотрит меж ветвей
а там копает королева
червей
",2022-01-25 18:15:27,НиРо,Unknown
915,104839,"аркадий слипся с черепахой
испытывая суперклей
а ты на что потратишь двадцать
рублей
",2022-01-24 08:44:02,masia,Unknown
916,104832,"зачем учёный шёл к обрыву
уже никто не разберёт
но скажут физика шагнула
вперёд
",2022-01-21 08:27:26,H_N,Unknown
917,104826,"я не дышу не потому что
я не могу а просто влом
а вы тут лезете зачем-то
с ивлом
",2022-01-20 08:08:40,H_N,Unknown
918,104825,"когда коллекторы от двери
ушли подошвами стуча
глеб резко сбавил обороты
ключа
",2022-01-19 17:26:51,"Ольга Ступина, МаГ",Unknown
919,104821,"у них везде глаза и уши
сказал тревожно леголас
и поскользнувшись раздражённо
пнул глаз
",2022-01-18 07:21:46,zrbvjd,Unknown
920,104813,"объевшись белены аркадий
не знает горя и стыда
и всем спокойно отвечает
что да
",2022-01-17 17:24:49,zrbvjd,Unknown
921,104809,"глядел в стиральную машину
а там во глубине её
до горизонта простиралось
бельё
",2022-01-17 07:11:59,Волк,Unknown
922,104796,"пришла к олегу на поминки
олеговой супруги мать
и поминать давай и припо
минать
",2022-01-14 08:06:16,икигаев,Unknown
923,104791,"весенний лес был свеж и ярок
но ты была ещё свежей
мы шли счастливые и рвали
ежей
",2022-01-13 07:46:11,Ольга Ступина,Unknown
924,104780,"хотели мы купить на вынос
зелёный чай и нескафе
но перед нами кто то вынес
кафе
",2022-01-12 10:00:29,тодибо,Unknown
925,104770,"оголодавшая собака
стащила мясо со стола
и молвил шрёдингер была не
была
",2022-01-11 07:09:15,очень грустное пальто,Unknown
926,104750,"говно вопрос сказал аркадий
и повторил говно вопрос
и так прошёл весь социальный
опрос
",2022-01-10 07:20:36,Bartos,Unknown
927,104741,"на файвоклок где вы печально
и удручающе трезвы
несу коньяк на случай чайный
чрезвы
",2022-01-08 09:05:35,H_N,Unknown
928,104721,"я прострелю вам ногу сильвер
раздался выстрел а нога
ещё до выстрела пустилась
в бега
",2022-01-07 08:41:36,Пиль,Unknown
929,104703,"я не негодная девчонка
мой срок негодности истёк
короче зря вы мне всё это
расстёг
",2022-01-06 08:13:34,Парарурам,Unknown
930,104692,"что там творит с женой отелло
совсем не видно с наших мест
но раз молчит предполагаем
что ест
",2022-01-05 11:33:24,тодибо,Unknown
931,104682,"душа от нежности запела
когда увидел в феврале
как ты мороженое ела
филе
",2022-01-04 07:46:45,тодибо,Unknown
932,104668,"да что с тобой стряслось такое
кричал геннадий на лося
всего лося при этом сильно
тряся
",2022-01-03 08:29:47,H_N,Unknown
933,104652,"купил за бешеные деньги
укроп завернутый в лаваш
примерно так мой зож проходит
а ваш
",2021-12-29 18:08:29,Affernus,Unknown
934,104642,"как рожа глеба становилась
с годами более кривой
наглядно видно вот на этой
кривой
",2021-12-29 08:52:17,очень грустное пальто,Unknown
935,104630,"я заменить могу любого
незаменимого ваще
сегодня вот я в парке голый
в плаще
",2021-12-28 07:47:07,Идиот,Unknown
936,104628,"кусок воронежского сыра
я вам давно послал уже
но только он ещё в вороне
же же
",2021-12-27 20:14:24,masia,Unknown
937,104624,"бегут космические крысы
с космического корабля
а я всего то в шутку крикнул
земля
",2021-12-27 08:03:50,Niloff,Unknown
938,104616,"я не хотел давать вам деньги
но согласился на заём
как только вы меня назвали
заём
",2021-12-24 18:55:58,тры,Unknown
939,104610,"прости дюймовочка мне скучно
лежать с тобой в земле сырой
и крот уходит на неделю
в зарой
",2021-12-24 07:36:20,masia,Unknown
940,104601,"врёшь не возьмёшь гудели пчёлы
но из дупла сочился мёд
и винни понял что сегодня
возьмёт
",2021-12-23 19:10:52,тры,Unknown
941,104589,"средь ботанического сада
пиноккио на баобаб
уставился как пауль рубенс
на баб
",2021-12-23 07:38:53,тодибо,Unknown
942,104582,"министыр обещал наладить
доставку от российских почт
а сам по вторникам бухает
и по чт
",2021-12-22 18:44:01,икигаев,Unknown
943,104575,"да мне когда я вдохновляюсь
на кухне утварью гремя
не государством управлять бы
тремя
",2021-12-22 08:19:40,Муля,Unknown
944,104563,"я как то раз в туманном прошлом
сказал нам ветеран пруда
графиню выловил в четыре
пуда
",2021-12-21 09:06:57,LP,Unknown
945,104555,"олег ментально перепортил
в деревне всех аделаид
пока ему не оторвали
флюид
",2021-12-20 18:24:15,masia,Unknown
946,104543,"олег сказал ещё не вечер
достал помятого бобра
а на бобре уже четыре
утра
",2021-12-20 08:49:47,Bartos,Unknown
947,104539,"не потому ли что виагру
аркадий путал с фуагрой
он был слегка разочарован
второй
",2021-12-17 19:27:09,Муля,Unknown
948,104535,"отелло ночью вдруг почуял
дыханье смерти у лица
глаза открыл а это яго
дица
",2021-12-17 09:19:53,"burunduk, MirnyAtom",Unknown
949,104525,"я грэй я долго пробивался
к вам океаны бороздя
снимите обо мне картину
с гвоздя
",2021-12-16 08:01:57,stakhanoff,Unknown
950,104523,"могли бы вы пока культуру
нести соседним племенам
а мы тем временем привыкнем
к штанам
",2021-12-15 17:52:09,тры,Unknown
951,104522,"чтоб вам сгореть визжала ведьма
седыми патлами тряся
вновь красной ручкой исправляя
тся ться
",2021-12-15 09:13:04,lesarь,Unknown
952,104515,"нас всех несёт неотвратимо
в большую чёрную дыру
держите руль от звездолёта
дарю
",2021-12-14 10:05:35,колик,Unknown
953,104508,"меня растили мамки няньки
и пели на ночь ай люли
люлями холили люлями
блюли
",2021-12-13 06:54:05,Тумми,Unknown
954,104498,"вы говорите что скончались
от четырёх кило торта
поэтому и ни в какие
врата
",2021-12-11 08:03:50,журкова,Unknown
955,104493,"сменилось десять поколений
как вдруг на грузовом такси
коня и плуг привозит почта
руси
",2021-12-10 19:08:55,iLTi,Unknown
956,104491,"я даже девоньки пустила
сентиментальную соплю
когда мой выдал ольга я вас
терплю
",2021-12-10 09:21:59,Олег Олег,Unknown
957,104482,"не знал как быть с инопланетным
поставил миску и лоток
но тут оно пустило корни
и ток
",2021-12-09 16:35:50,тебе товарищ,Unknown
958,104475,"нельзя ли обойтись без секса
спросил ведущий у друзя
и друзь досрочно отвечает
нельзя
",2021-12-09 07:44:02,МаринК,Unknown
959,104465,"возьмите замуж алевтину
она согласна наперёд
а то её одна лишь зависть
берёт
",2021-12-08 08:01:52,лыжа,Unknown
960,104453,"мы деревянные лошадки
по кругу скачем без затей
увозим стариков привозим
детей
",2021-12-07 11:00:38,лыжа,Unknown
961,104437,"давайте город основаем
оснуем или оснуём
короче вот топор и рубим
проём
",2021-12-06 14:28:49,ВайшуМайт,Unknown
962,104436,"выходит робин с луком в поле
пускает робин сорок стрел
он всех убил хотя напишут
что съел
",2021-12-06 11:39:39,раз раз_,Unknown
963,104430,"какого чорта группенфюрер
вы стали исполнять стриптиз
я вам сказал не раздеваться
а из
",2021-12-03 10:00:57,мюс,Unknown
964,104421,"ушли сумбурные десерты
пришли суровые посты
до пасхи масла не увидят
холсты
",2021-12-02 10:36:35,"LP, bro",Unknown
